Date,Species,Order,Habitat,study_site,FixedTime2,DifCivTwi1,Body_size_cm,Weight_g,Feeding,FixedTime3,new_feed
2022-04-08,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-08 07:32:00,95.0,14,22,Frugivore/Insectivore,2022-04-08 07:32:00,Insectivore
2022-04-08,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-08 07:32:00,95.0,14,22,Frugivore/Insectivore,2022-04-08 07:32:00,Insectivore
2022-04-08,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-08 07:32:00,95.0,14,22,Frugivore/Insectivore,2022-04-08 07:32:00,Insectivore
2022-04-08,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-08 07:32:00,95.0,14,22,Frugivore/Insectivore,2022-04-08 07:32:00,Insectivore
2022-04-08,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-08 07:32:00,95.0,14,22,Frugivore/Insectivore,2022-04-08 07:32:00,Insectivore
2022-04-09,Ptilinopus magnificus,Columbiformes,Understory,site_1,2022-04-09 06:01:00,4.0,42,156,Frugivore/Insectivore,2022-04-09 06:01:00,Frugivore
2022-04-09,Ptilinopus magnificus,Columbiformes,Understory,site_1,2022-04-09 06:01:00,4.0,42,156,Frugivore/Insectivore,2022-04-09 06:01:00,Frugivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Ptilorrhoa caerulescens,Passeriformes,Understory,site_1,2022-04-09 06:01:00,4.0,22,49,Frugivore/Insectivore,2022-04-09 06:01:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:40:00,43.0,25,34,Frugivore/Insectivore,2022-04-09 06:40:00,Insectivore
2022-04-09,Cacomantis variolosus,Cuculiformes,Canopy,site_1,2022-04-09 06:53:00,56.0,25,34,Frugivore/Insectivore,2022-04-09 06:53:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-09,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-09 07:06:00,69.0,14,22,Frugivore/Insectivore,2022-04-09 07:06:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore/Insectivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Poecilodryas hypoleuca,Passeriformes,Understory,site_1,2022-04-10 04:56:00,-60.0,14,18,Frugivore,2022-04-10 04:56:00,Insectivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 05:09:00,-47.0,25,217,Frugivore,2022-04-10 05:09:00,Frugivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 05:48:00,-8.0,24,78,Frugivore,2022-04-10 05:48:00,Frugivore/Insectivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:17:00,21.0,25,217,Frugivore,2022-04-10 06:17:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-10 06:27:00,31.0,25,217,Frugivore,2022-04-10 06:27:00,Frugivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Carterornis chrysomela,Passeriformes,Canopy,site_1,2022-04-10 06:53:00,57.0,13,14,Frugivore,2022-04-10 06:53:00,Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Frugivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Herbivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Herbivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Herbivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Herbivore,2022-04-10 06:53:00,Frugivore/Insectivore
2022-04-10,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-10 06:53:00,57.0,24,78,Herbivore,2022-04-10 06:53:00,Frugivore/Insectivore
